contract_id,blocked,day_or_month_contract,rt_log,n_urls_log,n_urls_1_log,has_urls,has_many_urls,has_both_competitors,has_urls_1,days_from_last_url_log,has_top_urls,has_bottom_urls,n_requests_log,n_requests_1_log,has_requests,has_requests_1,has_many_requests,days_from_last_request,n_types,has_repeated,has_repeated_last_week,has_repeated_last_month,has_top_types,has_bottom_types,lda_urls,lda_requests,has_urls__has_requests_1,has_urls__has_bottom_types,has_many_urls__has_both_competitors,has_many_urls__has_top_urls,has_many_urls__has_many_requests,has_many_urls__has_repeated_last_month,has_many_urls__day_or_month_contract,has_both_competitors__has_top_urls,has_both_competitors__has_bottom_urls,has_both_competitors__has_many_requests,has_both_competitors__has_repeated_last_month,has_both_competitors__has_bottom_types,has_both_competitors__day_or_month_contract,has_urls_1__has_top_urls,has_urls_1__has_requests_1,has_urls_1__has_many_requests,has_urls_1__has_repeated_last_month,has_top_urls__has_bottom_urls,has_top_urls__has_requests_1,has_top_urls__has_bottom_types,has_bottom_urls__has_many_requests,has_bottom_urls__day_or_month_contract,has_requests_1__has_many_requests,has_requests_1__has_top_types,has_requests_1__has_bottom_types,has_bottom_types__day_or_month_contract,visits_pca_1,visits_pca_2,visits_pca_3,visits_pca_4,requests_pca_1,requests_pca_2,requests_pca_3
34685,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,4.0,0.0,1,0,0,39.0,2,1,0,0,1,0,0.5610409363776058,0.11434401850462401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.15622447155755562,-0.0448848076021844,-1.6442685637421885
34688,0,1,1.0,1.0,0.0,1,0,0,0,16.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.09859699419742578,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907744455791482,-0.7779377514829686,-0.8981544758091542,-0.5790925168065755,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
34740,0,0,40.0,40.0,0.0,1,0,0,0,14.0,1,0,6.0,0.0,1,0,1,10.0,2,1,0,1,1,0,0.08523391373135478,0.2661618788526656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.086819269415718,4.95780919140987,-0.8964527089028668,-0.12016687110073097,-0.056286629910995485,2.054604072617316,-1.6006472670505036
34759,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5663491006139193,0.24437918520790414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
34791,0,0,2.0,2.0,0.0,1,0,0,0,25.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.22411484755533748,0.2240156507130324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.190755665604723,-0.778254770994434,-0.8947056628082142,-0.5794055620207925,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
34793,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,2.0,0.0,1,0,0,32.0,2,0,0,0,1,0,0.5598244293702691,0.34541070080488684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.11458132021620031,0.1621419029096684,0.4750062771402574
34797,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,15.0,4.0,1,1,1,0.0,2,1,1,1,1,0,0.5598244293702691,0.37109810282068595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,0.01283388058494615,3.6563822865024402,-6.9449649124463955
34838,0,0,3.0,3.0,0.0,1,0,0,0,15.0,1,0,2.0,0.0,1,0,0,42.0,1,1,0,0,1,0,0.2224816075964285,0.4058384681741544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19074789624553,-0.7784149573022213,-0.8929833110317787,-0.5795654841092179,-0.1650546135439147,-1.0147073544785221,0.7648043600375447
34844,0,0,0.0,1.0,0.0,1,0,0,0,15.0,0,0,3.0,0.0,1,0,0,47.0,1,1,0,0,1,0,0.6801944385856645,0.19762408386562297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.190784750981183,-0.7779544631894173,-0.8980740926502545,-0.5790452999757796,-0.15624112080400426,-0.06028986509131696,-1.6176212272779114
34850,0,0,0.0,6.0,0.0,1,0,0,0,22.0,1,0,7.0,5.0,1,1,1,0.0,4,1,1,1,1,0,0.2424813516491822,0.3789927966853374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1.1833150984903125,-0.7781395095004515,-0.7541560735269164,-0.5829714456462114,0.045204255668177755,2.8277461622112483,2.2116662522864634
34861,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5603040812828204,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
34880,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,4.0,0.0,1,0,0,12.0,3,1,0,0,1,0,0.5514254118653142,0.39248434318972825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.06568384319617107,1.0763862074117134,0.8410498411899043
34885,0,0,2.0,124.0,0.0,1,0,1,0,11.0,1,0,6.0,0.0,1,0,1,38.0,3,1,0,0,1,0,0.1728190376973519,0.4871573169602312,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.071325041289542,-0.794398644850526,4.106647304063177,-0.6372446442104681,-0.05969227934681197,1.7253647430270904,-0.7819445827377864
34888,0,0,0.0,10.0,0.0,1,0,0,0,13.0,1,0,2.0,0.0,1,0,0,5.0,1,1,0,0,0,0,0.2456203051657456,0.44639440028438954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1756315630287466,-0.7795890974542304,-0.43971491654200023,-0.5851102464348321,-0.13086781739922038,-0.45905168154425685,0.2552640561089738
34904,0,0,0.0,1.0,0.0,1,0,0,0,32.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.23866853157486004,0.24437918520790414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1908502798770284,-0.7777982999465602,-0.8981553214756585,-0.5791988756612192,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
34924,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,11.0,1,0,0,0,1,0,0.5598244293702691,0.48179569280067686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.11790829815968057,-0.171864177431664,1.308662486862043
34960,0,0,5.0,5.0,0.0,1,0,0,0,26.0,1,0,2.0,0.0,1,0,0,34.0,1,1,0,0,1,0,0.22401146380753315,0.19000045129548734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907323575272497,-0.7787353299177971,-0.8895386074789157,-0.5798853282860648,-0.1595680987474844,-0.3942959454326492,-0.7839650175561265
34968,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,4.0,0.0,1,0,0,31.0,2,1,0,0,1,0,0.5598244293702691,0.27371067940989124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.10792736432923994,0.8301540635923328,-1.1923061423033146
34971,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,18.0,1,0,0,0,0,0,0.5598244293702691,0.4734181190910737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.14854493601683272,-0.7606798938297855,0.5693057289982102
34973,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5598244293702691,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
34998,0,0,0.0,5.0,0.0,1,0,0,0,10.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.33037819819610126,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1908055963282926,-0.7779697561200322,-0.8982068333039049,-0.5791558377908734,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35009,0,0,5.0,8.0,1.0,1,0,1,1,1.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.11044298258491382,0.2240156507130324,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.190993568975784,-0.7780165809487966,-0.892886046321371,-0.5799266500721592,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35035,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,8.0,0.0,1,0,1,6.0,3,1,0,1,1,0,0.5603040812828204,0.1460516548436176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.14928623666416815,0.6333303915474604,-3.35951885892982
35038,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,7.0,0.0,1,0,1,23.0,6,1,0,1,1,0,0.5663491006139193,0.9924845836059117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.16045511716236122,-0.7305262116116177,0.022861586262320474
35062,0,0,2.0,147.0,16.0,1,0,1,1,2.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.11843562326916093,0.25194130562496175,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0239901539048142,-0.8008327766902853,4.796741645469345,-0.6473743401053459,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35067,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5598244293702691,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35083,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,6.0,0.0,1,0,1,9.0,1,1,0,1,1,0,0.5514254118653142,0.19762408386562297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.14626018697356363,0.9417283759326808,-4.11858985644327
35111,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35147,0,0,2.0,3.0,2.0,1,0,1,1,2.0,1,0,3.0,0.0,1,0,0,27.0,1,1,0,1,1,0,0.17547911507513592,0.19000045129548734,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.190834741158712,-0.7781186725621355,-0.8947106179227983,-0.5795187198380668,-0.15624112080400426,-0.06028986509131696,-1.6176212272779114
35160,0,0,2.0,2.0,1.0,1,0,0,1,5.0,1,0,8.0,0.0,1,0,1,21.0,4,1,0,1,1,0,0.22411484755533748,0.15251511227423892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1.190755665604723,-0.778254770994434,-0.8947056628082142,-0.5794055620207925,-0.14957761897589295,-0.024430640869148937,-1.7312823876675374
35173,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35174,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,2.0,0.0,1,0,0,24.0,2,0,0,0,1,0,0.5610409363776058,0.384148427265912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.16503182447215817,-1.0356742631735134,0.8218303083931513
35212,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,4.0,2.0,1,1,0,4.0,1,1,1,1,1,0,0.5598244293702691,0.48179569280067686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,0.027032971264612272,2.4994676086192857,2.5846077417858355
35218,0,0,1.0,1.0,0.0,1,0,0,0,8.0,1,0,1.0,0.0,1,0,0,46.0,1,0,0,0,1,0,0.22401146380753315,0.3566808018320713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907634349639047,-0.7780945846866455,-0.8964280145846483,-0.5792456399323749,-0.16563833408917983,-1.0385077302969181,0.8240758809624953
35219,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,2.0,1.0,1,1,0,4.0,2,0,0,0,1,0,0.5663491006139193,0.5658056504902413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.10023117954206842,0.12976403485386462,0.9946208139728073
35258,0,0,2.0,2.0,0.0,1,0,0,0,22.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.22401146380753315,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.190755665604723,-0.778254770994434,-0.8947056628082142,-0.5794055620207925,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35290,0,0,1.0,3.0,0.0,1,0,1,0,8.0,1,0,3.0,0.0,1,0,0,31.0,3,0,0,0,1,0,0.183823524771522,0.1741995970093935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1908163462183632,-0.7781790789999664,-0.8933361918033392,-0.5794063130632224,-0.16512137923146997,-1.0328242976854765,0.8222020127079636
35326,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35376,0,0,0.0,2.0,2.0,1,0,0,1,5.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.23866853157486004,0.24437918520790414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1909293554309817,-0.7776622015142619,-0.8981602765902404,-0.5793120334784966,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35379,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,41.0,1,0,0,0,1,0,0.5521370252765185,0.19875965832233164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1628950766909647,-0.7283020257739818,0.049691192165659634
35416,0,1,1.0,1.0,0.0,1,0,0,0,19.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.21658509195964754,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907634349639047,-0.7780945846866455,-0.8964280145846483,-0.5792456399323749,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35425,0,0,2.0,2.0,0.0,1,0,0,0,30.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.209653494501877,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907770707536385,-0.7779403346531503,-0.8981623280059031,-0.5790962601011634,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35428,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5514254118653142,0.24180961133651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35446,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,7.0,0.0,1,0,1,26.0,1,1,0,0,1,0,0.5514254118653142,0.44245989786157436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,0.17197424068890502,5.170799394670232,3.860552996709627
35453,0,0,2.0,6.0,1.0,1,0,1,1,5.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.17814846499365658,0.2449103784071493,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1910719678206727,-0.7777103772652377,-0.8947254832665507,-0.5798581932898921,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35462,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,3.0,0.0,1,0,0,16.0,3,0,0,0,1,0,0.5610409363776058,0.9492018955962948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1650393695430117,-1.0358069119522193,0.8236493919864987
35491,0,0,0.0,1.0,0.0,1,0,0,0,26.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.23866853157486004,0.24437918520790414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1908502798770284,-0.7777982999465602,-0.8981553214756585,-0.5791988756612192,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35495,0,0,0.0,6.0,0.0,1,0,0,0,35.0,1,0,1.0,0.0,1,0,0,31.0,1,0,0,0,1,0,0.23778440681861715,0.19874955667999428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1811225942623609,-0.7788623681016966,-0.5305067649895855,-0.5828289972547218,-0.1628950766909647,-0.7283020257739818,0.049691192165659634
35505,0,0,3.0,3.0,0.0,1,0,0,0,33.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.21658509195964754,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19074789624553,-0.7784149573022213,-0.8929833110317787,-0.5795654841092179,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35539,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,5.0,0.0,1,0,0,24.0,3,1,0,1,1,0,0.5598244293702691,0.5834592728271433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.15504734617733698,-0.034669364884866556,-1.6814228624042082
35552,0,0,5.0,17.0,0.0,1,0,1,0,9.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.15379023071868178,0.2477372537901729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1756241000189493,-0.7800613059361955,-0.4322623608792603,-0.5860143556357089,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35564,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5603040812828204,0.2449103784071493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35568,0,0,2.0,2.0,0.0,1,0,0,0,23.0,1,0,1.0,0.0,1,0,0,46.0,1,0,0,0,0,0,0.22411484755533748,0.9107092894687729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.190755665604723,-0.778254770994434,-0.8947056628082142,-0.5794055620207925,-0.16640015783731568,-1.058276269355193,0.8840314940649658
35572,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5521370252765185,0.25194130562496175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35575,0,1,4.0,12.0,2.0,1,0,1,1,2.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.1846710582842153,0.24437918520790414,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1913727313183093,-0.7774863561516178,-0.8913006001720273,-0.5806306687358356,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35594,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5610409363776058,0.2240156507130324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35597,0,1,3.0,4.0,1.0,1,0,1,1,3.0,1,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.1801483006233487,0.2240156507130324,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1908269717995623,-0.778278858869923,-0.8929882661463607,-0.5796786419264897,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35644,0,0,0.0,2.0,0.0,1,0,0,0,30.0,0,0,8.0,4.0,1,1,1,1.0,4,1,1,1,1,0,0.30448645134876756,0.19993288793601288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.190812625599583,-0.7779957384940792,-0.8965231060032921,-0.579164899893803,-0.05656360776223968,2.0879454448562784,-1.75769984175924
35647,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,3.0,0.0,1,0,0,53.0,1,1,0,0,1,0,0.5610409363776058,0.18057093095997448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.15624112080400426,-0.06028986509131696,-1.6176212272779114
35659,0,0,0.0,10.0,0.0,1,0,0,0,26.0,1,0,1.0,0.0,1,0,0,32.0,1,0,0,0,1,0,0.1661947084720955,0.47235757348715945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1772573478399113,-0.7794397505630198,-0.45018630757617006,-0.5847270648441516,-0.11790829815968057,-0.171864177431664,1.308662486862043
35666,0,0,1.0,1.0,0.0,1,0,0,0,30.0,1,0,10.0,0.0,1,0,1,27.0,6,1,0,1,1,0,0.21658509195964754,0.2624954000355531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907634349639047,-0.7780945846866455,-0.8964280145846483,-0.5792456399323749,-0.1559368000438901,-0.018692533673195625,-1.7280021065939772
35678,0,0,0.0,0.0,0.0,0,0,0,0,35.0,0,0,1.0,0.0,1,0,0,53.0,1,0,0,0,1,0,0.5598244293702691,0.3697986107366499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.16563833408917983,-1.0385077302969181,0.8240758809624953
35682,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5610409363776058,0.2240156507130324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35688,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,0.0,0.0,0,0,0,59.0,0,0,0,0,0,0,0.5598244293702691,0.2477372537901729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.1662220546344449,-1.0623081061153146,0.8833474018874453
35711,0,1,0.0,0.0,0.0,0,0,0,0,35.0,0,0,4.0,0.0,1,0,0,17.0,4,0,0,0,1,1,0.5514254118653142,0.15442015617390786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1907712043230092,-0.7779343983788594,-0.898150366361077,-0.5790857178439452,-0.117416634449944,-0.14525903753224229,1.2498345012491647
