contract_id,day_or_month_contract,rt_log,n_urls_log,n_urls_1_log,has_urls,has_many_urls,has_both_competitors,has_urls_1,days_from_last_url_log,days_from_first_url,has_top_urls,has_bottom_urls,n_requests_log,n_requests_1_log,has_requests,has_requests_1,has_many_requests,days_from_last_request,days_from_first_request,n_types,has_repeated,has_repeated_last_week,has_repeated_last_month,has_top_types,has_bottom_types,meta,has_urls__has_requests_1,has_urls__has_bottom_types,has_many_urls__has_both_competitors,has_many_urls__has_top_urls,has_many_urls__has_many_requests,has_many_urls__day_or_month_contract,has_both_competitors__has_top_urls,has_urls_1__has_top_urls,has_urls_1__has_requests_1,has_urls_1__has_many_requests,has_urls_1__has_repeated_last_week,has_urls_1__has_repeated_last_month,has_top_urls__has_requests_1,has_top_urls__has_repeated_last_week,has_top_urls__has_bottom_types,has_bottom_urls__day_or_month_contract,has_requests_1__has_repeated,has_requests_1__has_bottom_types,has_many_requests__has_repeated_last_week,has_repeated_last_week__has_bottom_types,has_bottom_types__day_or_month_contract,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,blocked
32044,1.0,2.833213344056216,2.833213344056216,0.0,1,0,0,0,2.3978952727983707,10.0,0.0,0.0,1.791759469228055,0.0,1,0,0,8,43.0,1,1.0,0.0,1.0,1.0,0.0,0.4849996237380899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19471531467232034,0.10024995034738544,-0.008940847451234234,-0.09883823889750905,0.0038059743154050534,0.015571085336538297,0.06350375334409528,-0.2004649414516722,-0.20996326676101001,-0.056919992940471974,0.043330297761973356,0.6076885085007947,1
32048,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4970352700794143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32052,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,46,46.0,1,0.0,0.0,0.0,1.0,0.0,0.3649947318624199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34785547970403624,0.6530216539134631,0.19560748295779976,-0.030099851267765848,0.0014329893645830415,-0.020450342651934322,0.027779258678215416,-0.02109145025573994,-0.027536135398726493,0.33088756078844245,0.05890011183608172,-0.041368112376427804,0
32073,0.0,1.3862943611198906,1.3862943611198906,0.0,1,0,0,0,3.58351893845611,35.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4898200914047415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12242240994818579,-0.10806258511860543,-0.09148324542996862,-0.09681250521727788,0.0037668958417359367,0.018651312439276025,0.046438986710031896,-0.15346042052385267,-0.11883293750876026,-0.010753162923205137,0.010132196441949123,-0.025199891016619506,0
32077,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,1,1,0,1,22.0,2,0.0,0.0,0.0,0.0,0.0,0.7163557456073201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12736775501082542,-0.10736398138733733,-0.09851743799489315,-0.11308725480434614,-0.005602469559570073,0.009735748246113297,0.04061764708164517,-0.17329694688889477,-0.14635676351330235,-0.005581693258106954,0.02052349771698916,-0.06605657631966617,0
32078,0.0,1.0986122886681096,1.3862943611198906,0.6931471805599453,1,0,1,1,0.6931471805599453,29.0,1.0,0.0,1.791759469228055,0.0,1,0,0,9,14.0,3,1.0,0.0,1.0,1.0,0.0,0.13043458133521574,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2987131162404002,0.05977192909126514,0.31882905008797396,-0.017520094970368296,-0.05342946033951271,-0.09512758869461754,-0.10198014094978566,0.08147514515949592,0.03746340233104898,0.039198999070635614,0.03266087063428274,-0.017203686463419632,0
32093,0.0,0.0,4.77912349311153,0.0,1,0,0,0,2.302585092994046,35.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5291546912191143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14529750501929112,-0.15286949848864728,-0.138294996808562,-0.19035945424303694,0.04851297300382122,0.09154884259088251,0.2558675334811011,-0.42437285276755643,0.6865698548231489,0.022768389101907042,-0.026097331494382182,0.029390515114153654,0
32096,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,35,35.0,1,0.0,0.0,0.0,1.0,0.0,0.36662967227467425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34785547970403624,0.6530216539134631,0.19560748295779976,-0.030099851267765848,0.0014329893645830415,-0.020450342651934322,0.027779258678215416,-0.02109145025573994,-0.027536135398726493,0.33088756078844245,0.05890011183608172,-0.041368112376427804,0
32102,0.0,0.0,0.6931471805599453,0.0,1,0,0,0,2.9444389791664403,18.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.31525454976664397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12498795076583506,-0.1135923028909018,-0.09755615608620358,-0.109229709739906,0.006244513372593618,0.028781596009363055,0.07318668875416806,-0.198129959398109,0.02680783107404744,-0.0014002812203550762,0.009072345495168095,-0.018623696200920862,0
32107,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49420478864635264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32108,1.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,1,0,1,1,0.6931471805599453,10.0,1.0,0.0,3.1780538303479458,0.0,1,0,1,6,58.0,2,1.0,0.0,1.0,1.0,0.0,0.40692354235167727,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.22194665309431238,-0.09746389534091918,-0.41856004343173925,0.5409387569107025,0.07806980861270706,-0.35465697517897,0.0898227049208184,0.020094441975181496,0.008930326864025997,-0.20161392188511984,-0.05030408450630609,-0.04517046999979046,0
32119,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,1,0,0,1,1.6094379124341003,4.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,37,37.0,1,0.0,0.0,0.0,0.0,0.0,0.24147807513435446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18876710112696324,-0.3085303142301695,0.2818922852639226,0.10503635454226752,-0.15416915965165295,0.06024122662602825,0.03397501813766736,-0.06684818680063163,-0.047862641323775754,-0.02533595403106067,0.09610335069816775,-0.028071758189354156,0
32125,0.0,0.6931471805599453,3.713572066704308,0.0,1,0,1,0,2.1972245773362196,10.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.11334448846636647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16032914011562427,-0.1827079284123482,-0.14303746247028107,-0.23714103360481192,0.06429202031159975,0.1907343744637508,0.5340814076973905,0.35386263550732405,-0.02674190727686822,0.0015746439654282776,-0.013610287065481506,0.0014377784358400472,0
32132,1.0,0.0,1.0986122886681096,1.0986122886681096,1,0,0,1,1.6094379124341003,4.0,1.0,0.0,2.833213344056216,0.6931471805599453,1,1,1,0,14.0,12,1.0,0.0,1.0,1.0,0.0,0.6616302520366778,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,-0.14405275130173462,-0.09237367734531665,-0.08572271965282263,-0.1378946432129687,0.022751469841319726,-0.021509208161079568,0.01693992454301608,-0.11649121192591791,-0.11649110547993616,0.009449811764947977,0.019814234409429563,-0.052749229224008584,0
32149,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.1972245773362196,1.0986122886681096,1,1,1,3,41.0,2,1.0,1.0,1.0,1.0,0.0,0.4764523425097483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.3289339616711423,0.4495377251949468,-0.10723966783640461,0.33035333243979464,-0.006445563743634418,-0.198808240916216,0.07435014051376543,0.05696575366366761,0.04760520838016223,0.269634351711997,0.08514090431784907,0.07393168410413567,0
32156,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48940010409276674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32188,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.6094379124341003,0.0,1,0,0,43,59.0,3,1.0,0.0,0.0,1.0,1.0,0.559779332601032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21503310237933201,0.16059013837694117,-0.007595627457458069,-0.1507855265303055,-0.08123055190655723,-0.07047328051698416,-0.043571334713548,-0.015979525504950017,-0.01956147277688978,-0.03552236182475025,0.0005084761557607316,-0.004655157626475167,0
32199,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,15,30.0,5,1.0,0.0,0.0,1.0,0.0,0.9304388514377374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18080231406156502,-0.05216217102851918,-0.12737557134333669,-0.2693902099047038,-0.19674801380618762,-0.14632252690346018,-0.16087574841074423,0.03338811772916234,-0.016429006988381272,0.04024610623196604,0.013528346172327297,-0.01042535072836162,0
32224,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49044560083747196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32242,0.0,0.6931471805599453,1.3862943611198906,0.0,1,0,1,0,2.5649493574615367,26.0,1.0,0.0,1.9459101490553132,0.0,1,0,1,8,20.0,4,1.0,0.0,1.0,1.0,0.0,0.18004432774099904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249523936685049,0.11180669396836004,0.16406449594380806,-0.06363928739607784,0.20859603989809475,-0.08475055834939814,-0.05023167690062375,-0.021305101239773565,-0.03157155071271814,-0.0629432315467793,-0.055479221992424846,-0.020520423918834917,0
32254,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4968938032172612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32287,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4925938403931359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32294,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,59,59.0,3,0.0,0.0,0.0,1.0,1.0,0.3740418429318199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1355172688344433,-0.12394287070371535,-0.1230893570426486,-0.179360860335107,-0.08685555615334248,-0.058395898199897336,-0.04692627516961052,-0.06843103516394353,-0.06825146751198234,-0.004831364821107209,0.004361514834273791,-0.02273089207016107,0
32313,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.4011973816621555,29.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.084819135298627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2357234152540306,-0.46653455193775706,0.5448373093921712,0.24446928185845448,-0.24392198849716717,0.08747219961347476,0.024501777402482258,-0.021510123000798617,-0.037200723420599886,0.05188691627969705,-0.39607963070172825,-0.004771233240316321,0
32321,0.0,0.0,1.0986122886681096,0.0,1,0,0,0,2.833213344056216,28.0,0.0,1.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.44543141260891905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12053675121162533,-0.10545401156817118,-0.09007822455127182,-0.09372362770460656,0.00516549357381523,0.016889025941428576,0.044257733281435285,-0.13923793193234313,-0.10100516139332028,-0.007404774237723734,0.007063678701563864,-0.02251222641938541,0
32339,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,2.5649493574615367,12.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,51,51.0,1,0.0,0.0,0.0,1.0,0.0,0.11101981580385684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278732882197486,0.035687957250830814,0.38612713853134895,0.11780207651779662,-0.13602346937128887,0.03773339608456997,0.034742174063364606,-0.017454241056813917,-0.031208089127533173,0.2519281960271161,-0.2654722806631057,-0.023083046495061342,0
32340,0.0,3.295836866004329,3.295836866004329,0.0,1,0,0,0,3.091042453358316,31.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25862702525335324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17706273539996378,-0.28108148751568174,0.21209702651015785,0.06645266601626182,-0.1281740462497795,0.058711503872653205,0.04101688045104444,-0.10157728981574694,-0.07766533012686348,-0.04672416636512928,0.16832343686902992,-0.028567796269296206,0
32361,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49296684092119764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32363,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48832592606039193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32368,1.0,3.7376696182833684,3.7376696182833684,0.0,1,0,0,0,3.044522437723423,34.0,1.0,0.0,2.639057329615259,0.0,1,0,1,19,41.0,10,1.0,0.0,1.0,1.0,0.0,0.518243936238081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15636309826921624,-0.11923480925008129,-0.03944546607851299,-0.10366314272621137,-0.03414717292103858,0.022728825049943453,0.05056619668847184,-0.23467742720631457,-0.2583129751179901,-0.01999649293338229,0.05816757003384604,0.7165099502772974,0
32393,0.0,0.6931471805599453,1.9459101490553132,0.0,1,0,1,0,3.044522437723423,35.0,0.0,0.0,1.6094379124341003,0.0,1,0,0,5,19.0,4,0.0,0.0,0.0,1.0,0.0,0.3114337292830279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15464707808391684,-0.07170127523301092,-0.10204950213097523,-0.16638883452721112,-0.04191038863413832,-0.005412891028427868,0.06177278170546733,-0.057936204942582,-0.07882275858385263,0.014326973991511921,0.019989879082057415,-0.06317129686093964,0
32457,1.0,0.6931471805599453,1.3862943611198906,0.0,1,0,1,0,3.4339872044851463,33.0,1.0,0.0,2.0794415416798357,0.6931471805599453,1,1,1,4,37.0,2,1.0,0.0,1.0,1.0,0.0,0.3310526764047573,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.25908128103589334,0.11418231160423169,-0.08840898735556432,0.04732124032002047,0.04063665420665802,0.5454972972636244,-0.19822961208578907,0.11269371225952074,0.038414297061261836,-0.030436263450648367,-0.058667325652411284,-0.010333198563896969,0
32468,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.0794415416798357,1.0986122886681096,1,1,1,2,33.0,3,1.0,1.0,1.0,1.0,0.0,0.625978607924789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.2953483016992582,0.48713691868057785,0.1389500550839312,-0.06328201874187422,0.0022242638884111773,-0.02198016381153309,0.04048189755889405,-0.0551930091474153,-0.042877572191196985,-0.1251686001091479,-0.014972188627539431,-0.013230444538264734,0
32476,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,34,34.0,1,0.0,0.0,0.0,1.0,0.0,0.7851801632543789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2093870628420447,-0.09964953722527584,-0.49846725698315986,0.574259162564584,-0.013343276974228341,-0.30985743079789957,0.11009225128109526,0.006051300511376741,-0.004028651768830438,-0.014660147651197858,-0.0009044489182893807,0.00966886057677391,0
32495,1.0,0.0,0.6931471805599453,0.0,1,0,0,0,3.5553480614894135,34.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,36,36.0,2,1.0,0.0,0.0,0.0,0.0,0.42630189024182275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1347744422976566,-0.13790071563779233,-0.06941749907602128,-0.11522687424889981,0.12671113455383587,-0.025226272917208886,0.0054646405886507685,-0.15050874624211197,-0.13388607811640751,-0.012026328217602172,0.02565613605818247,-0.03794037582866076,0
32500,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.295836866004329,26.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08586856062880861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2357234152540306,-0.46653455193775706,0.5448373093921712,0.24446928185845448,-0.24392198849716717,0.08747219961347476,0.024501777402482258,-0.021510123000798617,-0.037200723420599886,0.05188691627969705,-0.39607963070172825,-0.004771233240316321,0
32520,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,36,37.0,2,1.0,0.0,0.0,1.0,0.0,0.5257161567430925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3337866335300986,0.5234377527745658,0.021522933765709493,0.04504940181431827,0.04301011033194201,0.37247382173710936,-0.222303888864336,0.07341535155616748,0.04563413695327942,-0.03304150975586829,-0.0014931797924373283,0.019877696695261276,0
32562,1.0,0.0,4.584967478670572,0.0,1,0,0,0,2.639057329615259,21.0,1.0,0.0,2.1972245773362196,0.0,1,0,1,25,48.0,4,1.0,0.0,0.0,1.0,0.0,0.26797073868927235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14957183821989192,-0.11196483032223621,-0.11968947989803466,-0.1794252787422155,0.03836822797549095,0.1050523294369008,0.30851373459966097,0.10359432976069996,-0.07681542580390378,-0.011958090168394372,0.016061996659015122,-0.04079639876176431,0
32581,0.0,0.0,2.1972245773362196,0.0,1,0,0,0,3.332204510175204,27.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,50,50.0,1,0.0,0.0,0.0,0.0,0.0,0.33212092312570063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14060449143806472,-0.14068099374685467,-0.13161781561433386,-0.17819263545445796,0.034891252408717176,0.10324582198756407,0.29521484596430825,0.12977765025575175,-0.11221507598833787,-0.007376672186566272,0.0024412632807320972,-0.03055742026304439,0
32605,0.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,2.639057329615259,13.0,1.0,0.0,1.9459101490553132,0.0,1,0,1,20,51.0,2,1.0,0.0,0.0,1.0,0.0,0.35765977185263964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372610109863299,0.49632438996811673,0.09321408497566319,0.32232502260529866,-0.051964873762893514,-0.17036432112560945,0.06776755851492003,0.0717878119626599,0.060770968629051396,-0.03408499624573897,-0.061396946689216726,0.05927915273750787,0
32616,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49034332873376374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32662,1.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.044522437723423,20.0,1.0,0.0,1.791759469228055,0.0,1,0,0,14,55.0,2,1.0,0.0,0.0,1.0,0.0,0.21044996378356387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28613798492389914,0.30856950689693186,0.2255754470490624,0.006495536984966262,-0.05127786130321417,0.0007805887657168274,0.033199875816957686,-0.03247576620324816,-0.03216095264554956,0.12365510067021859,-0.09745590327923301,-0.01653439584902282,0
32686,0.0,1.0986122886681096,1.0986122886681096,0.0,1,0,0,0,2.70805020110221,21.0,0.0,0.0,2.302585092994046,0.0,1,0,1,14,57.0,7,1.0,0.0,1.0,1.0,0.0,0.4603991417279518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1838052337663321,0.07042895677439438,-0.03276486737466221,-0.11798644592376255,-0.030171412573002165,-0.02255168093183021,0.007883003589238075,-0.09309229886897183,-0.08101696600853252,-0.0014165344028944957,0.007876002028340027,-0.023830481306255844,0
32697,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4936499327192966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32706,0.0,1.0986122886681096,1.0986122886681096,0.0,1,0,0,0,1.9459101490553132,28.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08993628179913007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24432409451026374,-0.5016505651820297,0.6155180872231474,0.2870777497924497,-0.2922944010535535,0.10029448947696319,0.024394602741155562,0.007895095805854221,0.015026443465011004,-0.04711981226899123,0.1584307028407001,-0.014883237017804356,0
32717,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4801024203011992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
32720,1.0,0.0,0.6931471805599453,0.0,1,0,0,0,3.332204510175204,27.0,1.0,0.0,3.5263605246161616,1.0986122886681096,1,1,1,2,58.0,7,1.0,0.0,1.0,1.0,0.0,0.6986827286506467,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.15100895398494052,-0.14725982306751198,-0.16134497626252622,-0.2601561688852484,-0.17046363295198128,-0.11927513614255936,-0.12119396294247624,-0.005881742374943737,-0.058315324015479654,0.0034274884051036167,-0.0007851661553802881,-0.035239842881253064,0
32848,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,9,41.0,2,1.0,0.0,0.0,1.0,0.0,0.7387293849432028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2107983543610009,-0.08973952313361107,-0.48287604386271515,0.45427681996819347,0.02973353723135256,0.14247631661188617,-0.14298098074776416,0.05807292667852715,0.02668620056272654,-0.05609225006277855,-0.007222676435183775,0.017089175050718542,0
32902,0.0,0.0,1.3862943611198906,0.0,1,0,0,0,3.2188758248682006,24.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1507705716342295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1788777158210528,-0.258413405846005,0.07065251655896407,-0.15702097586215516,0.7584621744510756,-0.23946770331855521,-0.2090453346050577,0.03253665070367302,0.004377181126752311,-0.01759555397678859,0.10121509804548282,-0.0048137145825967904,0
32932,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4843316351920002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822808835897226,0.054432283193064694,0.02999252881092657,0.021502894185937968,-0.000892912768341595,-0.0027245603305416995,-0.0065601946868705545,0.011232728165964531,0.005679325229999201,0.0003170206232541766,-0.0002685699103874866,0.0007557452198253762,0
