contract_id,blocked,day_or_month_contract,rt_log,n_urls_log,n_urls_1_log,has_urls,has_many_urls,has_both_competitors,has_urls_1,days_from_last_url_log,days_from_first_url,has_top_urls,has_bottom_urls,n_requests_log,n_requests_1_log,has_requests,has_requests_1,has_many_requests,days_from_last_request,days_from_first_request,n_types,has_repeated,has_repeated_last_week,has_repeated_last_month,has_top_types,has_bottom_types,meta,has_urls__has_requests_1,has_urls__has_bottom_types,has_many_urls__has_both_competitors,has_many_urls__has_top_urls,has_many_urls__has_many_requests,has_many_urls__day_or_month_contract,has_both_competitors__has_top_urls,has_urls_1__has_top_urls,has_urls_1__has_requests_1,has_urls_1__has_many_requests,has_urls_1__has_repeated_last_week,has_urls_1__has_repeated_last_month,has_top_urls__has_requests_1,has_top_urls__has_repeated_last_week,has_top_urls__has_bottom_types,has_bottom_urls__day_or_month_contract,has_requests_1__has_repeated,has_requests_1__has_bottom_types,has_many_requests__has_repeated_last_week,has_repeated_last_week__has_bottom_types,has_bottom_types__day_or_month_contract
45190,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.0986122886681096,0.0,1,0,0,40,40.0,1,1.0,0.0,0.0,1.0,0.0,0.35897151864257254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45192,0,1.0,0.0,3.091042453358316,0.0,1,0,0,0,3.295836866004329,26.0,1.0,0.0,1.0986122886681096,0.6931471805599453,1,1,0,4,30.0,2,0.0,0.0,0.0,0.0,0.0,0.490365048947622,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45203,0,1.0,0.0,2.3978952727983707,0.0,1,0,0,0,1.9459101490553132,6.0,1.0,0.0,2.9444389791664403,0.6931471805599453,1,1,1,3,56.0,4,1.0,0.0,1.0,1.0,0.0,0.41555579635023043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
45211,0,1.0,0.0,3.8712010109078907,0.0,1,0,0,0,2.70805020110221,27.0,1.0,0.0,1.6094379124341003,0.0,1,0,0,18,28.0,2,1.0,0.0,1.0,1.0,0.0,0.4750672207497423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45212,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4887588066214655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45213,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4855014123244594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45215,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49730456274207196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45218,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.639057329615259,1.0986122886681096,1,1,1,0,57.0,1,1.0,1.0,1.0,0.0,0.0,0.5329217362459334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45219,0,0.0,1.0986122886681096,2.70805020110221,0.6931471805599453,1,0,1,1,0.6931471805599453,33.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.07351477243258796,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45222,0,1.0,0.6931471805599453,1.3862943611198906,0.0,1,0,1,0,2.70805020110221,18.0,1.0,0.0,1.791759469228055,0.0,1,0,0,9,49.0,4,1.0,0.0,0.0,1.0,0.0,0.44417622574239846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45224,0,1.0,2.0794415416798357,2.302585092994046,0.0,1,0,1,0,2.1972245773362196,32.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3606333319259753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45235,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4970352700794143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45241,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,52,52.0,1,0.0,0.0,0.0,1.0,0.0,0.3663947002335351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45248,0,1.0,2.5649493574615367,2.639057329615259,0.0,1,0,1,0,2.1972245773362196,32.0,1.0,1.0,2.1972245773362196,0.0,1,0,1,9,35.0,4,1.0,0.0,1.0,1.0,0.0,0.4485846756889864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45249,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,3.7612001156935624,0.6931471805599453,1,1,1,4,59.0,2,1.0,1.0,1.0,1.0,0.0,0.5104920443978264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45261,0,1.0,1.0986122886681096,1.0986122886681096,0.0,1,0,0,0,3.1780538303479458,23.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08994982276065519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45263,0,1.0,1.9459101490553132,1.9459101490553132,0.0,1,0,0,0,3.332204510175204,32.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,51,51.0,1,0.0,0.0,0.0,1.0,0.0,0.11449811371648971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45265,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4855014123244594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45278,0,1.0,0.0,1.3862943611198906,0.0,1,0,0,0,3.044522437723423,30.0,1.0,0.0,1.791759469228055,0.0,1,0,0,18,57.0,3,1.0,0.0,1.0,1.0,0.0,0.29378664142785194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45281,0,1.0,1.3862943611198906,1.6094379124341003,0.6931471805599453,1,0,1,1,1.6094379124341003,33.0,1.0,0.0,1.6094379124341003,0.6931471805599453,1,1,0,3,56.0,2,1.0,0.0,0.0,1.0,0.0,0.08648342908385087,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
45287,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4855014123244594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45288,0,1.0,0.6931471805599453,1.791759469228055,0.6931471805599453,1,0,1,1,1.3862943611198906,19.0,1.0,0.0,1.6094379124341003,0.0,1,0,0,18,23.0,2,1.0,0.0,1.0,1.0,0.0,0.1443497271230434,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45291,0,0.0,2.772588722239781,2.772588722239781,0.0,1,0,0,0,2.9444389791664403,18.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,46,46.0,1,0.0,0.0,0.0,1.0,0.0,0.5549415148501856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45295,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,34,34.0,5,1.0,0.0,0.0,1.0,0.0,0.686985705684075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45298,0,0.0,2.5649493574615367,2.5649493574615367,0.6931471805599453,1,0,0,1,1.791759469228055,17.0,1.0,0.0,1.791759469228055,0.0,1,0,0,8,46.0,3,1.0,0.0,1.0,1.0,0.0,0.37413056206507905,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45302,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4936499327192966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45304,0,1.0,0.0,1.0986122886681096,0.0,1,0,0,0,2.70805020110221,14.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.46535922746376185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45317,0,0.0,0.0,1.6094379124341003,0.0,1,0,0,0,2.5649493574615367,30.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2532050192621905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45319,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4843316351920002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45325,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4968938032172612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45330,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.791759469228055,1.791759469228055,1,1,0,4,4.0,2,1.0,1.0,1.0,1.0,0.0,0.47229038792617234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45337,0,1.0,1.0986122886681096,1.3862943611198906,0.0,1,0,1,0,2.4849066497880004,15.0,1.0,0.0,1.9459101490553132,0.0,1,0,1,18,57.0,2,1.0,0.0,1.0,1.0,0.0,0.16102189856784718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45348,0,1.0,1.3862943611198906,2.4849066497880004,1.791759469228055,1,0,1,1,1.0986122886681096,29.0,1.0,0.0,1.0986122886681096,0.0,1,0,0,10,40.0,1,1.0,0.0,0.0,1.0,0.0,0.1043372274153941,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45349,0,1.0,1.9459101490553132,1.9459101490553132,0.0,1,0,0,0,2.302585092994046,35.0,1.0,0.0,1.3862943611198906,0.6931471805599453,1,1,0,2,51.0,2,1.0,0.0,0.0,1.0,0.0,0.16266776527562463,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
45359,0,0.0,0.0,2.4849066497880004,0.0,1,0,0,0,2.1972245773362196,8.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12865075593762773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45371,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,26,42.0,3,1.0,0.0,1.0,1.0,0.0,0.5956301032003458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45372,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,17,17.0,1,0.0,0.0,0.0,1.0,0.0,0.7797502616239487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45382,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4935773975109451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45385,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.3978952727983707,0.6931471805599453,1,1,1,2,47.0,3,1.0,0.0,1.0,1.0,0.0,0.30395844506617886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45392,0,0.0,2.995732273553991,2.995732273553991,0.0,1,0,0,0,2.3978952727983707,33.0,1.0,1.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2962105691420877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45395,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,7,48.0,2,1.0,0.0,0.0,1.0,0.0,0.5367959060477222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45403,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,10,11.0,2,1.0,0.0,1.0,1.0,0.0,0.68553910205626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45415,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,3.1780538303479458,0.0,1,0,1,31,49.0,12,1.0,0.0,0.0,1.0,0.0,0.8104656647822103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45416,0,1.0,3.6375861597263857,3.6375861597263857,1.791759469228055,1,0,0,1,0.6931471805599453,35.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49902947124071234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45419,0,0.0,0.0,1.0986122886681096,0.0,1,0,0,0,3.295836866004329,27.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.11866809990326552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45421,0,1.0,0.0,2.5649493574615367,1.791759469228055,1,0,0,1,1.6094379124341003,17.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4200167774491985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45429,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.772588722239781,0.6931471805599453,1,1,1,2,57.0,2,1.0,0.0,1.0,1.0,0.0,0.49707478338227407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45446,0,1.0,0.0,1.3862943611198906,0.0,1,0,0,0,2.0794415416798357,25.0,0.0,0.0,1.0986122886681096,0.0,1,0,0,54,54.0,1,1.0,0.0,0.0,1.0,0.0,0.12748628722683447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45453,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48905418530220085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45454,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48832592606039193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45470,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49730456274207196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45471,0,0.0,0.6931471805599453,1.3862943611198906,0.0,1,0,1,0,3.4011973816621555,29.0,0.0,0.0,2.8903717578961645,1.0986122886681096,1,1,1,1,39.0,8,1.0,1.0,1.0,1.0,0.0,0.7180051719410744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45477,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49730456274207196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45484,0,0.0,3.58351893845611,3.58351893845611,1.6094379124341003,1,0,0,1,1.791759469228055,12.0,0.0,0.0,2.772588722239781,0.0,1,0,1,13,13.0,11,1.0,0.0,1.0,1.0,0.0,0.4987719821120892,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
45491,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49034332873376374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45495,0,1.0,1.9459101490553132,1.9459101490553132,0.0,1,0,0,0,2.772588722239781,30.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.10839952724997093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45496,0,1.0,0.6931471805599453,0.6931471805599453,0.0,1,0,0,0,3.258096538021482,25.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08554657798492431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45498,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4970352700794143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45500,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.70805020110221,0.6931471805599453,1,1,1,0,56.0,5,1.0,0.0,1.0,1.0,0.0,0.28613335532585943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45504,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.0986122886681096,0.0,1,0,0,30,30.0,2,0.0,0.0,0.0,1.0,0.0,0.33157152616165014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45529,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.995732273553991,1.3862943611198906,1,1,1,0,54.0,4,1.0,1.0,1.0,1.0,0.0,0.6828626064914266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45535,0,0.0,1.0986122886681096,4.31748811353631,1.0986122886681096,1,0,1,1,1.791759469228055,29.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,46,46.0,1,0.0,0.0,0.0,1.0,0.0,0.2546424450422081,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45538,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.49044560083747196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45540,0,0.0,1.791759469228055,1.9459101490553132,0.0,1,0,1,0,1.9459101490553132,27.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.07722181882412459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45543,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.8903717578961645,1.791759469228055,1,1,1,0,51.0,4,1.0,1.0,1.0,1.0,0.0,0.5573911726909881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45546,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.791759469228055,0.0,1,0,0,25,58.0,1,1.0,0.0,1.0,1.0,0.0,0.3599134047902483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45557,0,1.0,1.3862943611198906,1.6094379124341003,0.6931471805599453,1,0,1,1,1.6094379124341003,34.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.07213614230468804,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45569,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,1,1,1,4,4.0,4,1.0,1.0,1.0,1.0,0.0,0.5145196684440339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45570,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4931784784012296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45571,0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,0,0,1,1.0986122886681096,2.0,0.0,0.0,1.0986122886681096,1.0986122886681096,1,1,0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.2312873682816969,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
45576,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4887588066214655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45577,0,1.0,0.6931471805599453,1.0986122886681096,0.0,1,0,1,0,3.2188758248682006,27.0,1.0,0.0,0.6931471805599453,0.0,1,0,0,17,17.0,1,0.0,0.0,0.0,0.0,0.0,0.45955787842868673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45581,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4935929540610833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45595,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4868005302287305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45600,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.6094379124341003,0.0,1,0,0,5,50.0,2,1.0,0.0,0.0,1.0,0.0,0.5442247277994249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45614,0,0.0,0.6931471805599453,3.1354942159291497,0.6931471805599453,1,0,1,1,1.791759469228055,9.0,1.0,0.0,1.791759469228055,0.0,1,0,0,29,34.0,2,1.0,0.0,0.0,1.0,0.0,0.18276600300934584,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45615,0,1.0,3.912023005428146,3.912023005428146,0.0,1,0,0,0,2.4849066497880004,27.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.33685266547095016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45627,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48832592606039193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45628,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,0,7,39.0,2,1.0,0.0,0.0,1.0,0.0,0.4879434365980086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45630,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.0794415416798357,1.0986122886681096,1,1,1,1,55.0,2,1.0,1.0,1.0,1.0,0.0,0.6726489250020745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45632,0,1.0,5.442417710521793,5.455321115357702,2.1972245773362196,1,0,1,1,0.6931471805599453,35.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3434306903706318,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45636,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48905418530220085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45642,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,14,14.0,1,0.0,0.0,0.0,0.0,0.0,0.5786578934643888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45646,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,0,38,38.0,1,0.0,0.0,0.0,1.0,0.0,0.6617747995079573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45649,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,1.0986122886681096,0.0,1,0,0,42,44.0,2,0.0,0.0,0.0,0.0,0.0,0.5087910782535957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45656,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,2.995732273553991,0.0,1,0,1,17,43.0,7,1.0,0.0,1.0,1.0,0.0,0.6648138367772147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45661,0,0.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48905418530220085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45663,0,1.0,0.0,0.0,0.0,0,0,0,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.47865529449741934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45664,0,1.0,1.0986122886681096,1.6094379124341003,0.0,1,0,1,0,2.0794415416798357,35.0,1.0,0.0,0.0,0.0,0,0,0,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1369047133188634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
